feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.3719670756270131,-0.0670067434391825,0.4799969943350377,1.6234800213838276,-1.4909959560224977,1.4700755648023758,1.0991506816082646,1.2179271419745152,-0.2409605828559182,-2.3735698283341797,1
2.070323588813332,1.4645869727156522,-0.5908281109074761,0.5916671513232645,1.4976151224245935,0.4387799621615944,2.896844948581939,-0.0253472747504243,-0.162282447167414,-0.353911242200195,0
1.1435038758510174,-0.4940636711123061,-0.4248990892028066,-1.859174714564952,0.3364016642292075,-0.1819326278626896,-1.1017059587937057,-0.6227475600019066,0.6321209472278112,2.8549558083401547,0
-0.2036968844493516,-0.042198494842532,-1.2421790697284936,-1.1899452954029903,-0.0630931597768598,1.3660142058654048,-0.306213565910764,-1.1364499386607043,0.5970725610113586,0.2938764714251249,0
-0.8993994812120034,-2.1248637360924243,1.3620649569274774,-1.1907257363134385,2.0584163573574834,1.7677100093223437,1.469005773434002,-0.505344892200297,-1.0168839855478449,2.379256910635894,0
-1.707173876560963,-0.8664227399673379,0.1087833638539658,-2.62840880061587,-1.3002411358678383,0.2866404072414339,-3.875500297346764,-0.6666286156786452,-0.4943056012863549,1.5017159749429676,0
-0.8118386179785739,2.622201556502429,-1.8034037342272609,-2.4971085243855287,0.9248061583002888,3.4383406323761787,0.7477477249227428,-1.056224040668033,0.0272556323605793,-1.8704437483262848,0
-0.8265028078985068,-1.5711301510347764,-1.5460923203036725,-0.92198629428826,2.06827789442273,2.6789746710511464,2.34404249002986,-0.1089951607113814,0.6259704749887176,1.2757739644026278,0
-0.1877168889984675,0.8081324092826032,-1.0396339428247796,-2.384381236020957,0.7982794301422881,2.1731386962299464,0.0027514911036066,-0.456104849749766,-0.0777727002644162,0.5182654024995638,0
3.9614635797126874,-1.5410463518152953,0.292951833518835,0.5241682258359774,1.2949014184842271,-4.230590665594388,0.1158548747190389,0.1400144868756151,-1.1647993973691224,5.475030242536031,0
-0.3648481951183655,2.542800443269841,-2.063885046754492,-1.7096394145024905,1.388990318377597,3.923133803216119,2.2851093661680677,0.7534043708791854,-0.2842901105533383,-2.29021521941796,0
0.4662161890572425,-1.7397656092952958,0.9311159083909344,-0.4000466066390539,3.2271325208034454,3.097760949445578,4.493674383298562,0.7872729880011845,0.7015384583583996,1.903106834759721,0
2.6121440930010333,-0.6953585022265849,0.9079991561824572,-0.0258370075694628,0.5892197445116606,-2.704060901273786,-0.4058412006561282,-0.5757777549240405,1.573599639232585,3.5057821417634294,0
1.4174555815059011,0.4030701227719699,0.4631620978788213,2.07896991317864,-0.8845706639432802,1.1636581123060183,2.214093823211745,1.0425415920925094,-0.5108248188641186,-2.25803621669818,1
-3.980239064870299,-2.588919919284626,0.7038809278242575,0.1840813165979871,2.8664767232503405,-2.1803777425390827,-0.080278341371769,-1.325498967995686,-0.0654875380216147,2.1022261128906274,0
3.753573986209968,-1.9890373378325383,0.151231072166842,0.202671393992996,1.9989444391336613,-2.309240550329914,1.565752259619372,-0.5122951462609718,-0.7238037443516702,5.409517329363275,0
2.337167548873216,-3.668565776785968,1.224389286802904,-0.8558556828398679,-2.0520846560625494,0.7176142121777402,-1.6792146750973271,1.1494092936662468,-0.5702531928280898,4.145838120048339,1
1.4367374744142614,0.975009641874266,0.5924779841207163,-0.5909586293473541,0.9997051542915274,0.2054787124926471,1.0405263224532453,0.0039749565171824,-1.2538048271000084,0.6826209333548504,0
-1.4602763328356692,-2.1270179816485992,0.799611626056244,-1.645836645289187,1.286299599755555,0.7619343696646086,-0.4229727028627827,-0.0806288084498101,1.1635258596263265,2.652503585478851,0
1.0988875903903816,0.2564604746395027,-0.9125077743940352,-1.295136699891665,0.0645543986764994,-0.5582236849225912,-1.0473651793868122,1.1364705083670374,-3.582062607487511,1.7526968281685578,0
-2.9709820694041333,-1.5692322408689725,1.1340005008147496,-1.7507290748992084,-0.0362885926190177,-0.7897114684066289,-3.102430897615633,0.8056510328936717,-1.4015298469325184,1.6693842640095986,0
0.2970318211320655,2.4603768417006524,-1.6683448881087255,-1.016463688227445,1.8347418970913247,2.817765381128374,2.8011641899079565,-1.4169364084756522,-0.8605697894225621,-1.7810134117212382,0
0.1007855369763818,1.077165927853782,-0.918969121054778,-1.713477242705233,-0.4617820114176061,-0.1334628086727056,-1.8710728617871903,0.440519606380916,0.1186790840676912,0.4575386413559035,0
-3.3885504163425866,-1.8636803072838592,0.7121899185032764,-1.225259511690337,0.6321452159857341,-1.4796543927770325,-2.630461685638393,0.0688936167228546,-0.8634572371883934,1.826313320843876,0
0.1348643022363005,0.9503335133942936,-0.3547685211587641,-1.7609332104007525,0.3554125833793864,2.2948557418083606,0.3350031169948504,2.0531401837412075,-0.2788836374731697,-0.1931232777019556,0
0.5163128512174624,2.1654263330023067,-0.6284857063107556,-0.3869229032313301,0.4925177447492881,1.442380827293564,1.3329045714670067,-1.9581754288830124,-0.3488031548729745,-1.8041241003689583,0
-3.950925715654673,-2.6784483219897512,0.8915212184058299,-1.3227157913999408,1.0023968256153988,-2.135934903024111,-3.031321225957725,0.0620513488229945,1.1520386983137296,2.7772502622520903,0
4.575373253802622,2.616582374259708,0.6518839479369677,-1.3002496787179738,0.267829837147286,0.8515731053536637,1.2870216155597944,-0.4475971905164135,-0.9950849678878428,0.931853974988405,1
0.5567625052757277,1.2056496034128474,0.2802055410501943,-1.7470795549124518,0.6842335959592412,1.1658017982423992,0.0915921839341499,3.089889607686385,0.5225100702105114,0.4388323256107937,0
1.2056307358473832,2.611349112144308,-0.2970572078727427,0.2534963602052462,1.1977184037286257,1.0040812586670829,2.5005281351484605,-0.9762464514545354,-1.0055200145152972,-1.9177362496564008,0
1.974658336459581,-0.7770702358139217,-0.0213453021724136,-1.3104597729949603,0.87225479777298,-0.8834179407317337,-0.3404066043080797,1.04384544217267,1.2844370527773838,3.6029529448599935,0
-2.5864543545488816,-0.5793691003590163,0.4367325555648351,-0.5548518862687508,0.9214696713634002,0.4443731296173094,-0.2389729363795157,0.9358688292198426,0.9679737442743352,-0.2492195643701244,0
3.3097525123569698,3.051645832641938,0.0448732356597019,-0.0380380148628494,0.6701662585346417,0.2129327850083354,1.97936548411072,-0.651910035385637,-0.9645679324291752,-0.7673409292171246,1
-1.5316291721719493,-1.6233944999008094,0.1753861245399468,-2.7909233144846457,-0.6752546694528245,0.6941610380508876,-3.2039985670154527,0.0877150093177639,-0.7731909684866285,2.4515307000675,0
-1.4690203148515664,-1.8929203888366817,-0.6823110722071305,-0.1911336377950805,3.1153682707649373,1.3977848952755787,2.8927201838308263,-2.050799855994148,1.1168681622707382,1.575995386657126,0
1.0680278669765646,1.8673334849986905,0.6764786687730411,-0.370503125029051,0.5663504347840895,1.0512223681841537,1.3213232427224055,0.3916402398889325,2.2123906375910085,-1.050299096346191,0
0.039061344088473,0.2495023476507893,-0.9990062325598564,-2.59600596917158,0.7471998977020158,0.9590515969631376,-0.9540461963087888,1.3686296220971284,0.2560798786660208,1.8618248867583944,0
-0.3422059664628342,-0.9274542524972192,0.5771933171877279,-2.0261342410363614,0.1332085027803278,2.149848572426832,-0.4788573701044318,0.1337890628651054,0.7533844599846924,1.4349703057423535,0
0.360141679461136,0.0632426942503052,0.2233023395522055,-0.8566530319716571,0.8997202947369102,3.438316680688571,2.3243679935133734,1.0009326791956683,-0.0755099725668074,-0.3888073850678841,0
-1.1269862047814354,-2.906367718310828,0.6225313439371939,-0.4150954868372082,3.458640622135891,0.7767555491483835,2.6503435261054142,-0.3602768468769759,0.3485707442950729,3.2676563519627866,0
1.476533726036649,0.5485232021544779,-0.1154203012024124,-0.8754076427582378,1.3012160950771874,0.4102951249369835,1.17187841420355,-1.0344713570175377,-1.6541764402276586,1.344601289071442,0
-1.564424234040322,-2.214618469090848,-0.0889125909034621,-0.8115066419832923,2.737882873847465,1.733251862806688,2.1696798398434627,-0.4648233551271014,0.2972342724975162,2.04797315586472,0
-0.9412971275938296,2.2620356605317524,1.9011207312676075,-2.753024639295272,0.2831788488732004,2.3069896941013743,-0.8234270884730988,-1.7328736516456296,-1.9640321579709097,-1.1132741180719132,0
-0.1938683175433712,-0.456811570951337,-0.1154093381997854,0.3324553596957547,1.8597634191322177,0.656755604268648,2.270924287400998,0.4039155813157195,0.646668746583331,0.4049119679357387,0
0.4692537146701273,1.9460159031055904,1.4883946776914283,-1.0659283239842967,0.8223054544469554,1.37608626670358,0.9666029822466252,0.3980947793532806,0.6122400149069139,-0.8973819956470569,0
-2.3331307752437604,-1.6320885786260733,0.0284282637117186,-1.0220785633490093,1.1007116192733584,-0.8770682433578818,-1.307076897159221,-0.2599839252527052,1.3963475039118445,1.902925019780064,0
0.3879491563421571,-0.8804948580785155,-0.3405120447111769,-0.1137843300320251,2.959169211078044,3.459384444426216,4.767704952455952,-0.0440055449418259,0.9585319612986152,0.5839201682541599,0
1.3400968531478543,-2.6021432130937017,0.1498063069410853,-0.9283078629942164,0.1789254370852022,-1.1690358763614113,-1.1485184164605904,0.8648492232989141,-0.3448151306672951,4.4341466015682505,1
-0.4140212862511978,0.0022241237925741,-0.9998952922481,-0.7919159955304362,0.4616302991839479,1.5125194823187629,0.5384921698940549,-0.3416466956483962,1.0859828944453254,-0.0722071875033417,0
0.4419744870787407,3.670451819100538,-0.1511522866234305,-0.3880810593965069,1.7741676114670435,4.537229059006071,4.501426107946309,0.6866281919461598,-1.0731785094754698,-4.139829311120078,0
-0.2542739976030908,0.5267728755220424,1.5990545154786884,-2.857109741911862,-0.1265774489447126,0.6311041006720113,-2.2408013068544954,-0.3971909665134324,-1.9297802318050268,1.510187378429529,0
-0.8418798853057026,0.1299744652932021,0.0192059680036915,-3.621313741208615,0.0929814982580795,1.4762731293824607,-2.3965034411699677,0.8624022887588952,-0.6211380888123978,1.896045259258354,0
0.5825791261642176,2.9294659493895017,-0.3704326014104395,-0.4281299659545129,1.3256277451875582,2.55757598328306,2.818793867002686,-0.5641148006115946,-1.13156260654633,-2.6201530782804907,0
0.9980327628503576,1.744075614956034,0.5664250279877657,-0.2563200310157695,1.3161752475924495,1.812385650834388,2.536114207619822,1.295827071772692,0.109340576340909,-1.15008310788717,0
0.7385613824179824,1.6027631672079858,1.4041659401003963,-1.005670806090443,1.4322144083266215,2.2284280370017004,2.156207991983115,-0.8814249061673531,0.6502223934069432,-0.6688371869139279,0
-0.5146340221121783,1.1068423678162582,-1.9053304524509356,-2.8333256880309023,0.0385007602321727,1.452007751625217,-1.598639077882423,-0.7026577451166509,-0.4147023867269672,0.5158377626433658,0
-0.214951560643821,2.8493301611370283,0.336934330144052,-1.62996776898191,1.9833803465840547,4.9836021625647176,3.6191051166442256,1.2571027806551944,-1.3370751078878382,-2.8221215090601883,0
-1.9446110519251985,-1.309264003264352,0.6437753809379322,-1.4662277333498486,-0.0733290636359742,-1.3452390688913916,-2.89071670983411,-0.3700632845051798,0.1247069030304649,1.9845184890056944,0
-2.7900835660399155,-0.7337875906914537,1.0142548571152574,-1.090498666710123,-0.0689847695133654,-0.765151029958639,-2.422513533878829,0.8873823641411338,-1.1314056101350374,0.4321703580707766,0
1.1980294357031458,1.4568059529581974,0.0337231029213751,-0.7813399903038962,1.3516816581287725,1.4555727207238225,1.931238865606914,0.7723145844407059,-0.1355262689788708,-0.1583991384560752,0
-1.4432689864800523,-1.1035116299832055,0.9082221265959504,-1.7843244606269943,0.0116867161106719,0.2362249549177562,-1.9313319088075809,1.6004950658110575,0.0796426898938967,1.6398176962961084,0
1.872854453150596,-1.0404934810462323,0.2888649470196864,-1.6385995267488511,0.54743920361829,-1.521008873615409,-1.3662213327077215,0.461230493586657,-0.7490792166512826,4.239709471041453,0
0.1169494910390398,1.2231433628662116,0.9297402248111571,-1.833071655285708,0.7219838975038516,1.4128789520583669,0.0671384620747036,-0.4019709720569627,-0.4910296980779874,0.1622740665853476,0
1.960548655057679,1.1894160830742182,-1.212056651726562,0.7301850315147476,0.9808679320574624,0.2046014702926242,2.35173043644963,1.5798297187236194,0.5825450545031773,-0.3703449929338816,0
2.289993512056332,0.582608915043678,-0.1489472948997207,0.4731765680593731,1.803712522714792,0.9775502100761564,3.406501576734811,0.122732161638273,-1.084243753611709,0.5131902935749213,0
-2.666296272068031,-1.3142853606594662,0.6037041551226275,-1.6653376310557126,-0.1356075346638325,-1.157871179018429,-3.2311028505177597,-1.1212013268388503,-0.3357817419541308,1.6654558210479642,0
0.3193153345841197,-0.7092783560961042,-1.3357566625066817,-2.4957333753846056,-0.508812959908137,-0.3493687750686869,-2.7940001914379886,-1.6278859389552167,0.6473326855134786,2.9171354491777035,0
0.8690639843535624,0.6815178699341004,-0.8124651836820451,-1.4180071330554642,0.9131815379584404,1.259747633026364,0.6999650556705661,0.0622598563293322,0.196742323765706,0.8302842942124501,0
-0.2737979811725439,-0.0454390074967648,-0.746927693372195,-1.2089219519885774,-0.3667829070510262,0.276621575367962,-1.2962820863579905,-0.8244853056535114,-1.1351045212157118,0.6680616282302891,0
0.9909670075970836,0.4127248906987991,-0.7538915285546915,-1.3375052204065216,0.3787721625440028,-0.4284467884888565,-0.743443969840949,0.9877351010253084,0.4514695865637963,1.649376757317094,0
1.305212940506362,0.6412254938848095,-0.4473732498412154,-0.985717468062936,1.4561235949061029,1.267050275429721,1.70181193464225,1.3854863405180886,0.0085881385081826,0.9258453318414744,0
-0.0209138281964944,-1.086685123636585,1.0099554967070807,-0.5677736974873537,2.0784877016809937,2.103638780939934,2.593711941209421,-0.2419515246577831,-0.6383032414308838,1.2405741369609942,0
-0.2288848376228467,2.6288244150551856,-0.5434731072535431,-1.768179556028601,1.242495884462358,3.34775040393208,1.7938868211112546,0.1399937426364345,0.2853993767216869,-2.031605540597392,0
1.148846332424542,1.6116318277257635,2.073778682803284,-0.8348540039799519,1.4921409517333857,1.5565454999516526,2.070025230208538,-1.0798061676931627,0.8611845377637809,-0.2708849108294268,0
1.4205100265852968,0.2885643674784108,0.8262494226728235,-1.3603116018066412,1.5822842784072135,0.4406641722749173,0.984631426753773,0.3893423942197369,-0.5828867213760348,2.0529377904606223,0
-0.4714718875668513,-0.9429552276527002,-0.3248948146402249,-1.653257877435248,1.3140063333191994,4.286545267737683,2.193685187404339,0.1692454048189646,0.8336373968036918,0.5078777155073915,0
-1.4963413788766968,-1.1898703789662135,0.5273096933995635,-1.531769402676697,0.4663325710527293,0.7926085528897904,-0.9807766203919164,-0.1604635518170445,0.1389428097040156,1.3825251924340465,0
2.88397710570076,1.0983494754774863,-1.5870337615259915,1.363670682136199,2.078357389666716,-0.1948186188575897,3.9226797348632703,0.6588139748838979,-0.7051820240254287,0.2522100946813718,0
-1.720145065044529,-1.2610005863367593,0.1854910003184901,-0.8228921225304533,1.4233923749504556,1.0320339719105354,0.566637394095927,-0.3624676397594253,-0.2945776404999956,0.9628344147764856,0
0.4713832877474636,2.171481376962422,-1.4261137171431046,-0.4581663477361279,0.863294734486556,1.926808952213977,1.8918970697688164,0.457040065596367,0.4029445735036032,-1.858984136626157,0
-0.1792868200594108,-0.6096296077539528,0.2468093181808525,-1.995066829517134,-0.7525616858199187,0.8117322079085068,-2.004796912548471,-0.4996135932227324,-0.0938745549733593,1.503530455729243,0
0.9804259536011648,3.009857474788436,1.3207501278261604,-0.0125794887024662,1.5858564391681496,2.054838756470168,3.23173333982367,-2.5467321117621853,-0.4060006639084922,-2.5065507680342947,0
-1.7728091625467013,-2.370526290329797,-0.7929315499398801,-1.7346904812900994,1.908527041350225,2.538128351538042,1.0475490536898502,0.1013102832212517,0.4433979506360567,2.186475918506785,0
-0.9656757930899892,-0.4794343256167336,-1.5256179282982496,-0.0823158108471086,2.011221222054829,2.0403817437208875,2.663187370279875,1.1541362365280234,0.6372914550139895,-0.2153690085802494,0
0.5418399999223584,1.697528902175395,-0.8295075588820175,-1.0384941746127865,0.3014367211066823,1.0489576137113887,0.323101735383229,-0.0504630474028382,0.6103736997252851,-0.7034049768064615,0
-2.452913162701528,-2.118252785505879,0.9197484789904266,-1.1704985560219872,1.3975795876601929,-0.2618264085260986,-0.8611038216898814,-0.1192243562659043,0.0827000036385703,2.224005689438914,0
0.7882450369618503,2.322242753495058,0.6420255015353197,-0.0078163445035056,0.9338073229117682,2.449347801160933,2.7832183758550326,-0.2850308482748619,0.384278834985951,-2.427230937352689,0
0.5951040073253473,-0.1513587797965283,-0.954457012652753,0.3099062582241956,2.901297429710234,4.072737428230291,5.586659842422684,-0.3207463886345582,0.0119259807714762,-0.6241188555917946,0
-1.868305895521292,-1.2292843878315496,-0.1751637357789568,-1.9339342863803155,0.1207748890617536,0.933013355880564,-1.6730941841151008,-0.0918956254156882,-1.0254636745111536,1.37110317986708,0
-4.064167872714924,-1.4520974579529922,-0.7711349672336278,-1.2416168474949325,-0.0605678370249511,-2.2043493416141327,-3.8999101163450014,-0.0060485186390851,-1.499867639262517,1.1928214587733923,0
-0.4748885776103411,3.656256642217237,-0.4564972984683617,-0.2972338184849357,0.5946574587904938,3.990997733896826,2.890597556850952,-0.8753603610847972,-0.724768458245474,-4.879242831816056,0
0.8934198961103244,1.0857411623249047,-0.4263268148682604,-0.5226502493423995,0.1889396656621438,2.6795456287549646,1.750078428635237,2.0877459858751446,-0.574590030688042,-1.213433288430677,0
0.6968627913738336,2.5190536502070344,0.2086634832499146,-0.7483861522460042,1.0846562216059434,2.1391401189516435,2.068653393950098,0.0493248366995592,0.6034810103015367,-1.814804866367517,0
0.7484310423678566,0.4131619704564753,1.5756045591557335,-0.4320179785032741,0.8116502437486224,2.6158957277827906,2.2509560985941306,1.3241852371455578,-1.5462779189814124,-0.5091123908311852,0
-2.63462989365852,-1.9585919323703207,0.8209228791097093,-1.5515510212715145,1.030959583172638,0.3447357270012355,-1.1883381794610184,1.738397194049411,-0.9772376887147608,1.894670307259904,0
1.895295992717779,2.231896668012447,0.9110273089999276,2.12404558144648,1.031028663605419,1.2989407508278437,4.347283027982897,0.036472176654209,0.4210849902198061,-3.0183506295945746,0
1.5424295587540575,0.8053134166036262,1.1208484436478086,-0.9884497858190286,1.2783154794387006,0.2930297274139105,1.0205415500710493,1.2243816701175614,0.8227173745004389,1.2943144278526286,0
-1.4048778723592064,-1.0638043094339915,-1.2782626292575752,-0.9013357005131376,1.0669702644434065,0.517926852235201,-0.0270007412279304,0.8949874360948072,0.2704081342080487,1.1286336386915288,0
-3.223997502272528,-2.6635174599810982,-0.660028148910743,-1.772420428617599,1.097073229316868,-0.5195809662384683,-2.0990615364801646,0.5494295074357635,-1.2290179365531857,2.822861515212706,0
1.7271004137750894,1.3085304134603704,-1.141236216844728,-0.4950540619840424,-0.4135009186528287,1.5631542094649562,0.8182041470868915,1.550630593257668,0.5140481406864676,-0.6974714777967895,1
-0.1246254358727456,0.1722274954349101,-0.3872493659789524,-2.6469185616740614,-0.3474530259929367,0.4407205594394165,-2.3612664891212214,0.2666997895020723,0.7589443197586707,1.7201225805053235,0
-2.672931702517864,-2.2737587497851823,-0.1509366168439928,-2.4092228522465318,0.3342760384863928,0.7021470627727204,-2.3716694041005426,0.0364999318261599,-0.4220718850896959,2.466094305987734,0
-0.4396926519783746,1.193768853049701,-1.475411401094023,-2.791434701117709,1.3167503671234535,2.839496331181309,0.4796699006590774,-0.3771178736934479,-0.5104422067665509,0.2745551742432005,0
-2.357214375146393,-1.345627686635706,0.6331686033160521,-2.190834198820694,-1.0939995754237717,-1.5650984483290027,-4.705928560369819,0.2155996837058668,0.0836993986155092,2.1415440487411863,0
1.1814721835333728,-0.544182180258934,-0.4023826975243354,-2.217565056775173,0.842011396755949,0.3057786479849745,-0.6470027898334383,-2.2287882660262497,1.0931229758819565,3.189499441287418,0
1.4183704692447276,1.1157995908878129,1.2749773820208183,-0.4279096724811815,0.517412710128533,0.6694799009113566,1.043140151539148,0.3550256179349288,0.4079569097506479,0.0128388406073269,0
2.8880898027408985,0.2534142124974464,-0.2529167727193191,0.9438375498678208,1.5117003640479725,-1.059216586357575,2.4480348769008944,-0.8232960692577094,0.8267029743814808,1.5564792627477493,0
0.4966182891306594,1.6916757767040118,-1.2457424502336705,-1.073190055218948,0.1777219727368985,0.3958489134329156,-0.2396345991995827,1.9499750409961003,1.2932994952412589,-0.4355529815831186,0
